Link,Status
https://www.linkedin.com/jobs/view/3811519983,True
https://www.linkedin.com/jobs/view/3767446101,False
https://www.linkedin.com/jobs/view/3810770177,True
https://www.linkedin.com/jobs/view/3811394126,True
https://www.linkedin.com/jobs/view/3811514173,True
https://www.linkedin.com/jobs/view/3811398579,True
https://www.linkedin.com/jobs/view/3807496097,True
